SK_ID_CURR,TARGET
182002,2.2600326678493923e-160
182007,1.1671252564040393e-158
182012,6.413189381494645e-184
182022,1.002549319691449e-193
182031,1.093187038443586e-185
182050,4.309491354382488e-212
182053,2.894079286878148e-146
182071,1.2097898800797208e-168
182072,2.6668029517168343e-197
182073,2.1827511968176304e-196
182102,1.835661378534311e-191
182106,1.577450068397678e-213
182116,3.215826350841515e-190
182117,2.824071269147994e-205
182118,1.7575752037521148e-158
182124,2.8856857952141083e-172
182125,5.505234663339808e-171
182145,8.344956589045583e-173
182150,1.1850156325827127e-173
182154,3.665360472190661e-172
182167,4.8658665980735283e-191
182179,3.9108589792625973e-168
182181,2.4404234074815483e-176
182183,1.3541686098458472e-175
182218,1.353564195801333e-201
182225,4.30496454896985e-192
182226,5.156470043122124e-197
182266,2.358802952783563e-170
182272,9.69353475140998e-204
182275,1.2837520943990684e-185
182295,1.212297933429566e-197
182305,4.298375930457601e-167
182312,8.071241834179226e-186
182313,1.9481386086996552e-171
182327,1.59918882453697e-193
182337,2.7674714142879736e-168
182340,6.954104159656235e-188
182341,3.523044299312996e-164
182342,1.4487418305672185e-184
182345,1.3452468378064562e-179
182353,6.751544034886538e-188
182355,7.928809192992861e-178
182371,2.89216258562076e-203
182376,1.4969732798362264e-221
182381,2.5378185038041795e-203
182382,8.777674695167317e-222
182384,2.0119258539625643e-200
182387,2.632893408412339e-201
182412,1.1175739440197362e-203
182419,9.876830883653088e-171
182432,6.686775672370287e-189
182438,1.2238740463281724e-180
182448,4.067539846923846e-203
182450,7.82624411993888e-213
182465,1.0394212547122666e-193
182468,1.6479253105450329e-221
182474,2.7745538141082463e-182
182483,1.1869722779384432e-220
182484,6.042597274643121e-194
182485,5.335186443735196e-186
182486,4.458589795320312e-202
182489,1.076076691282965e-172
182500,6.69925597171756e-150
182501,7.789179051785869e-195
182504,5.3892717872112336e-160
182514,1.1826384533138689e-203
182524,1.4384485031103438e-177
182525,5.930197876292836e-196
182533,1.664277445061738e-165
182536,1.663278078319673e-195
182539,1.4072445744276973e-174
182550,1.8528311637104972e-180
182553,4.0590541161401703e-166
182568,5.66396725729625e-225
182571,7.514926868612137e-200
182573,2.520476539281739e-180
182580,4.1159313357941135e-164
182615,1.5610155926377363e-184
182618,1.205914881141319e-173
182624,1.2573785141927331e-217
182644,9.527645068604159e-167
182686,3.037103497681527e-150
182687,2.7250436263264496e-195
182695,7.635224155682882e-187
182718,3.071907099349796e-196
182726,5.781479557820463e-204
182735,1.5627165826569495e-190
182742,5.0086831576520864e-179
182747,3.3486666832288004e-199
182748,5.067862488324596e-170
182752,1.472843075925533e-188
182761,9.175271914476962e-191
182800,2.4350203416220867e-177
182802,2.105147082561563e-198
182807,5.426743445965851e-168
182816,2.0363942939955656e-173
182818,6.855303218278284e-182
182826,9.146848891458865e-196
182836,3.0555848570013017e-190
182840,2.2598500766098806e-142
182841,7.280900508606622e-179
182846,3.394678297567407e-203
182862,2.633476276128316e-178
182864,8.307410768909577e-184
182871,1.4744550052433457e-203
182878,2.1057135878485438e-188
182880,1.8987347834494163e-220
182885,3.0308161674281745e-202
182893,5.677453487535706e-202
182894,6.063676597298495e-169
182895,2.2421154309534903e-188
182901,6.529155228437948e-194
182907,3.800353409629787e-183
182921,3.067210615859165e-183
182952,1.4080727092901841e-213
182964,2.5660343036603186e-181
182966,4.382658441993475e-170
182980,7.529292077054752e-181
182985,1.6365494886234797e-185
182989,1.649603774836915e-173
182994,8.088899023446082e-198
183035,1.0555473257323136e-206
183037,1.3251867131982225e-162
183042,2.857142980714011e-215
183049,1.402446821534173e-188
183050,6.4150222044728544e-198
183051,1.115005300699545e-174
183062,2.5837106999411828e-204
183063,9.97650227344391e-184
183064,1.6098317166162834e-173
183076,1.7331152883487203e-221
183078,6.471000762653596e-207
183086,4.919245423303659e-212
183089,5.115764215200921e-187
183091,5.0710003252621186e-204
183097,5.1779042020521496e-169
183104,1.80213510345625e-179
183118,7.883761529556216e-180
183119,7.727190127372104e-186
183134,4.477998858124699e-218
183142,3.0058318529629045e-210
183157,1.1326609656910772e-186
183162,4.192868381877827e-167
183180,6.354890577472804e-188
183193,3.197568886152949e-172
183213,2.8607983296957788e-216
183216,2.0340356333772652e-169
183223,5.766276100409755e-169
183226,3.24576952916853e-185
183264,4.919338417144508e-193
183273,9.596272260541738e-202
183278,3.2234419820476545e-219
183282,9.43247127660955e-161
183283,6.260475331856043e-184
183286,1.0281397398743707e-179
183288,1.892383206214437e-216
183299,2.5768092323255047e-173
183310,6.206293718552152e-213
183315,1.432779557648527e-160
183332,5.483158959025706e-206
183336,3.9282425884315384e-184
183341,1.8069130828149924e-174
183342,6.543212550131569e-204
183345,6.791339883292599e-164
183347,1.4915150640187297e-195
183360,5.917618025402433e-165
183362,4.0920445357372685e-196
183370,2.2049244745642438e-175
183379,5.796863380531806e-206
183386,2.6796633785909524e-188
183410,3.644190773503305e-184
183417,1.3622275213245425e-188
183419,1.569460440473196e-185
183421,5.859115061184949e-216
183425,1.9460807865991637e-198
183427,5.01160435178136e-208
183433,1.4368966905716954e-159
183434,5.2644002836197804e-197
183438,3.4633918798014526e-201
183439,7.33446857005042e-167
183440,1.491864529971208e-199
183450,1.8380905603720692e-186
183451,2.89295103380931e-172
183453,2.2035449177388032e-181
183454,1.2378742313740055e-179
183455,7.243683336731932e-164
183457,3.953302165089598e-199
183463,4.084833966282926e-168
183475,2.8085234272932834e-178
183478,6.873782566583152e-174
183480,1.4586668580469225e-206
183490,1.0923227448850288e-178
183494,3.112708385270706e-210
183503,1.2483690304380067e-188
183512,7.854750106038644e-175
183517,1.8674760395501645e-154
183530,1.8430027403150452e-185
183532,3.6900596469632036e-185
183533,6.011890832849322e-191
183536,8.119581126920748e-217
183545,3.344240359004424e-190
183549,9.671077398028867e-182
183550,3.3071202715822705e-187
183551,1.0228715955469346e-193
183555,1.6052635093830382e-150
183560,1.7229948077497502e-191
183585,1.6367924874448285e-205
183591,1.4003217707952898e-161
183592,8.086004955287937e-196
183603,4.440676753187284e-192
183610,6.10767232745369e-200
183628,6.015168706960714e-169
183644,1.2962008853106438e-201
183646,6.967448312183719e-193
183649,2.518325410590094e-207
183656,2.690325446129778e-166
183658,2.0718209850162824e-189
183688,6.330421345984497e-186
183690,6.719056037727597e-197
183691,7.785560864033334e-185
183697,5.885184914001695e-168
183709,1.4267995937632398e-212
183711,3.979460194821998e-204
183714,2.2224889370758223e-173
183725,2.035452989773166e-199
183736,4.019500455302406e-205
183742,1.4182089644335973e-218
183772,3.016857722329077e-207
183776,5.580064143442668e-177
183787,4.165926916063009e-180
183792,1.4582282288997502e-184
183793,2.909126451271294e-200
183799,1.0103928745084329e-172
183816,4.3570188325660206e-176
183818,2.8364602349072693e-184
183832,6.145751880331694e-200
183836,2.115750189036256e-185
183839,2.5859521766388473e-185
183840,2.3941951356211565e-171
183855,6.763737333924223e-188
183857,1.1038472358126412e-189
183863,1.6322213373167045e-184
183866,9.973122457276666e-173
183876,2.257217381130093e-189
183878,1.6041025565472958e-185
183897,5.154290295814784e-187
183902,1.0043439231225973e-230
183915,1.90623356564708e-184
183925,2.580730301960497e-189
183936,1.0652828592085762e-209
183939,1.4649497322463568e-206
183951,7.93803358993295e-201
183956,3.1797807339966974e-202
183957,2.141145985977651e-223
183974,4.6501840585551865e-217
183982,3.674054966510513e-201
183994,1.3774842927915645e-190
184008,2.5263299664705524e-204
184013,1.7684692008784247e-155
184016,1.5239278216474747e-191
184019,2.8774080795601213e-209
184024,5.924618128706867e-200
184025,6.742088719520318e-209
184038,1.1847652171950858e-219
184045,1.2283947708870244e-200
184056,3.987502188803029e-206
184060,6.758701205891703e-221
184071,3.392910427944125e-229
184073,5.3006572009864726e-191
184074,4.194814871919387e-201
184077,1.936953038397886e-166
184105,2.5707142912486217e-194
184106,7.822728388261021e-177
184133,2.734313897489968e-181
184154,7.728628475423941e-190
184163,6.204058464612512e-195
184165,1.3531396251466512e-181
184193,3.572324699541589e-178
184194,7.981191922707948e-172
184195,9.939821275912709e-192
184202,1.0504808329290618e-214
184226,8.397747487883944e-184
184230,1.7827004017902488e-209
184231,4.722348622591684e-173
184234,1.0165477572924473e-184
184238,7.6631161220625765e-202
184248,2.046982258055587e-190
184257,2.5110849365498563e-215
184268,1.0204203963260542e-217
184282,1.8625698940190227e-207
184291,2.0676531346413108e-187
184294,6.059400860977351e-208
184295,2.2834296404869772e-167
184304,7.267677945609674e-210
184309,9.379316756356332e-197
184318,1.7997553850178613e-195
184325,5.164431802055322e-201
184329,3.661152012422505e-187
184330,2.0561103387375762e-190
184333,8.144181817292321e-201
184337,3.318107816031987e-181
184338,1.9856324780587664e-183
184340,1.271733277441082e-175
184341,2.8730693654990405e-221
184347,9.531442619914668e-208
184354,5.030338325506368e-178
184355,3.313041227667014e-163
184372,7.826577978113043e-204
184384,6.591714039044945e-163
184385,1.713025961717065e-207
184386,4.627850284105268e-183
184389,2.6349560177984374e-190
184401,1.0999239861606711e-178
184405,3.5227997351151763e-165
184431,4.2551939135752415e-157
184450,7.840970997371589e-161
184453,2.1830932171382838e-156
184470,6.427122043270454e-188
184471,2.1916995756673465e-213
184486,1.5446221294233528e-192
184488,2.3476755718553242e-235
184489,1.143930872815595e-182
184497,1.0543330154152081e-195
184508,1.2012322467136129e-210
184509,2.0290290600582705e-177
184516,4.231702126938204e-170
184525,4.902311036784888e-205
184526,7.002922844732352e-171
184531,1.0150709481274457e-180
184557,1.7316259684919425e-189
184576,9.450943324804952e-199
184589,8.883973392458285e-185
184605,3.977279301629689e-200
184613,3.0201116104282935e-216
184630,1.5184379584524821e-220
184635,3.902321124598307e-213
184636,4.513451370245183e-174
184643,1.2164561303995976e-174
184645,1.25952800977955e-196
184653,2.41700347856527e-199
184655,2.983145582416516e-204
184656,5.2110895243084925e-204
184660,2.5423416654087236e-203
184716,4.885768157390835e-203
184736,1.0500594591897053e-189
184758,2.7742659660960586e-181
184767,8.342557867607948e-157
184770,2.8974737449095438e-210
184773,4.518186320716603e-173
184776,7.21160781740416e-179
184792,1.467413638884129e-165
184812,3.4181645435277467e-158
184820,1.9878413227361655e-211
184829,3.765386024499376e-204
184831,1.3804485340051656e-182
184832,5.554485267736819e-171
184834,1.7691518877830968e-191
184847,1.484771716120613e-177
184848,1.1850499663571535e-223
184858,1.8627651573851635e-184
184866,4.554101757415741e-210
184869,3.019475356044063e-186
184870,5.064148996479784e-205
184873,5.761751133346089e-178
184874,1.0222714278683894e-180
184876,5.291431417342467e-227
184879,7.655008987645891e-175
184880,2.797867077202925e-196
184885,4.869762756934085e-191
184896,2.5344185806231176e-202
184916,7.368578711430841e-172
184918,3.47770540518156e-163
184919,1.0942755539564722e-178
184921,1.8592632268173326e-189
184936,1.2033891578482816e-197
184944,3.258463101009904e-220
184956,2.277094765262797e-202
184963,7.587780184753886e-174
184964,1.0607583351990337e-181
184965,1.0814578961186636e-209
184972,2.5517017743428945e-166
184977,2.4126968132894274e-204
184982,4.736996999306474e-176
184988,2.6996236338581537e-177
184992,9.523272688175977e-179
184994,8.605485490974664e-193
184998,8.503105186364883e-186
185017,8.103041020254866e-211
185024,4.6734367167106755e-184
185032,1.627818258779907e-203
185037,6.3446173902839e-186
185040,1.7601330064933477e-205
185043,1.022479001578269e-202
185048,2.83073522519397e-205
185059,2.190848206215265e-222
185076,6.267935661722613e-182
185083,7.795957469662346e-231
185090,2.3385174768162995e-168
185099,2.905893972977673e-198
185101,8.659370785361634e-184
185106,1.0428781690338275e-167
185121,1.4496629331836151e-170
185125,6.603311860866883e-161
185126,1.5907836521569688e-164
185127,3.958113610626831e-164
185153,1.7524125866958897e-191
185167,9.039110275798422e-181
185171,2.385689636396959e-188
185178,1.626811219968244e-167
185180,5.686854265149678e-190
185181,6.542078903095906e-187
185183,7.927988144281789e-176
185186,1.3362288677756296e-203
185187,1.8609595201823098e-176
185188,2.3948101790076577e-196
185189,6.524415073063012e-208
185194,3.691602659736509e-206
185207,5.855404660504872e-167
185209,1.8130756027062852e-205
185210,7.51122564957569e-202
185212,7.091364209285353e-181
185220,1.3060566658976247e-217
185221,5.475368425935852e-189
185230,3.848438988473033e-175
185231,1.0771747657187207e-194
185245,2.128085387084823e-235
185249,8.865252709660603e-190
185262,7.382385248013166e-206
185285,6.33674351398248e-178
185286,1.685382066279673e-215
185288,2.6065293469496207e-210
185296,4.280103858195857e-210
185298,2.478512524166219e-170
185299,1.9020094279994518e-206
185308,1.8332344182177829e-177
185311,2.24142535216044e-165
185313,2.3245909215809275e-184
185314,1.066516149286971e-182
185332,1.7477315397663523e-173
185337,7.069992141007229e-171
185338,2.6319041576004707e-199
185339,1.5225976067088011e-177
185341,1.3290722060460461e-186
185342,8.794665938731235e-197
185344,1.1986341515703941e-178
185349,2.4128882795631775e-186
185362,2.3119875489898456e-185
185363,2.9827199146643564e-223
185394,4.327539531996804e-238
185410,1.4684317579642384e-176
185418,5.207362506377162e-180
185423,2.901238122232409e-199
185428,1.003992610670005e-165
185442,6.590627957357349e-197
185447,2.96270826164003e-178
185450,1.893686246788286e-182
185454,6.3056352678646e-210
185475,5.578192350912569e-158
185481,8.408319258971399e-195
185483,4.796996365006316e-234
185485,1.3586529440385635e-221
185496,5.244393454480058e-208
185504,1.2518143622869607e-190
185505,2.3921958491348715e-170
185512,4.270269784871696e-196
185515,1.0433169031395973e-234
185534,1.4479200063786967e-181
185536,2.2917552116735617e-169
185538,3.368795562110318e-217
185552,1.3198192289517889e-191
185569,3.0421129689297504e-212
185576,1.1408524350079508e-206
185578,7.2824247892912634e-186
185581,3.34712415341904e-187
185584,7.881548367483879e-197
185585,1.7484029273026958e-196
185586,1.218188736333155e-170
185592,7.787793307220207e-182
185604,1.1093532041335072e-193
185606,2.784070984214372e-219
185607,1.3095163856891764e-205
185618,2.5650824402560264e-161
185622,1.2470707282029295e-203
185628,2.24218356050515e-199
185629,8.920520231201794e-203
185634,2.715976410949152e-192
185637,2.8439518634083838e-182
185638,3.518593411282991e-221
185640,1.088892717899587e-203
185641,1.7988867851277142e-222
185645,6.198760330074546e-203
185646,3.6285521436731304e-178
185647,1.0545969752831861e-185
185662,1.212116339156218e-162
185669,9.268520652858123e-223
185675,4.530951333075563e-169
185687,2.744574504938176e-183
185688,1.7510060035425102e-172
185689,1.340271055544638e-203
185690,3.353703052443412e-194
185697,9.361316144739518e-172
185710,4.976731565906839e-180
185733,5.299910349049999e-199
185740,1.7521659008942454e-191
185806,4.5766469408400477e-160
185812,3.272975064195731e-206
185824,5.068681260448082e-204
185825,8.947120073454842e-187
185826,2.9420656655717374e-197
185827,6.484185236084996e-190
185828,2.442106480816952e-227
185837,9.422125244305831e-204
185859,2.040263275657526e-173
185861,4.50526845782805e-207
185872,3.0770518153807857e-207
185874,7.847447057299352e-178
185891,1.1283422884442002e-174
185893,1.141876888486831e-202
185897,1.6467654233692962e-186
185900,1.5774739007329493e-204
185910,1.514948490111272e-200
185919,7.820655568453682e-171
185932,1.7894166125874783e-197
185937,1.4332607975803315e-216
185939,4.049746032438924e-176
185965,2.333511031096703e-204
185968,1.4834026973314685e-197
185971,7.559341299013273e-186
185978,1.7941887882395857e-200
185980,2.6036521517664137e-179
185981,1.5784725235928142e-199
185982,1.6778541287075572e-187
185991,3.8957644697856686e-207
185997,1.492313921645694e-181
185998,2.520519153289839e-213
186014,2.824106646151558e-166
186021,1.8751559627797218e-189
186025,2.7535757937436474e-201
186034,6.264417261078752e-195
186054,4.018318783723038e-194
186061,1.4323198979126437e-209
186065,6.811342695725869e-206
186066,2.494372786659666e-205
186070,4.0881475818527245e-212
186080,1.1346029156925373e-187
186085,1.1520582346008713e-241
186094,2.128676864235302e-193
186110,2.0014628370110184e-214
186113,9.154524507856863e-192
186116,2.970825709549914e-206
186127,3.873000493093836e-189
186129,6.834565936789457e-207
186135,2.921942834312171e-163
186139,5.742689116848996e-177
186151,1.1737890701632724e-189
186153,1.9921774499503364e-182
186156,4.438021814874019e-193
186158,4.277684531886873e-227
186159,2.2193240792384976e-222
186166,2.1376909009880124e-204
186168,7.19216049012052e-206
186169,2.295842101749738e-183
186170,3.5578135455919387e-174
186179,2.5552685781410433e-196
186188,9.3593479676744e-217
186210,2.8085478997596034e-218
186227,4.10099555906751e-201
186229,5.504924282977522e-200
186230,3.5200043822718114e-187
186249,1.873814472803596e-202
186254,6.727359215022397e-177
186264,7.560375381778394e-213
186265,5.171552143891787e-208
186273,1.0325264827408004e-208
186276,8.645609094666491e-181
186289,4.420264684567867e-202
186296,1.7634335134802064e-176
186308,4.215989233871943e-188
186309,2.5623899937126773e-214
186310,6.072942806765461e-211
186316,1.6724548726240853e-188
186321,7.187414410000345e-207
186333,1.2839579694426866e-187
186346,3.35687186147157e-213
186391,1.3506911239453189e-227
186398,3.1969899015442833e-188
186407,5.850809824807583e-178
186411,4.402177775398665e-187
186415,5.009929987307002e-169
186426,3.613515007590306e-175
186444,2.1749980020309863e-222
186448,2.3698956232333537e-194
186453,2.1453425325817894e-186
186456,5.87855876400182e-205
186460,4.4165467536055e-173
186461,1.2124049653973702e-150
186473,6.297124148145707e-182
186489,2.5663915565880547e-186
186490,2.0426353417864656e-174
186491,1.391055620812102e-193
186492,7.011722029305239e-190
186493,1.2393401447981436e-165
186503,5.041255362236795e-168
186505,6.239892404535526e-196
186506,1.1681857011338154e-180
186508,2.7304301021603694e-196
186524,5.916483762021239e-157
186526,4.9274465614377e-183
186536,3.041953341037135e-238
186539,4.287744974825444e-175
186543,2.8939346086329362e-176
186558,9.702881055060373e-239
186568,6.503628903521679e-202
186573,3.17443268706121e-185
186587,1.4607217905674176e-179
186599,6.187427844718419e-178
186609,6.464122366764718e-187
186610,2.731720408722996e-202
186612,1.945332277031994e-204
186632,2.5036335156292628e-195
186634,4.4648856394737813e-190
186649,1.102062316558435e-184
186652,2.3056482261247666e-207
186660,1.4612165639243957e-175
186668,6.557517175350647e-198
186674,5.089577992329899e-181
186675,1.758907689412069e-192
186679,3.586041426833043e-192
186682,1.892408520310718e-174
186683,7.522856660017249e-196
186695,1.704570268808852e-176
186696,3.7184769777097726e-181
186704,2.4455415989979934e-192
186709,1.7379013389612285e-187
186714,7.250891668950682e-184
186723,3.931257588184412e-211
186726,8.908003645228016e-196
186728,3.826252778567123e-191
186729,7.941022210430524e-231
186731,2.3026181467987709e-212
186737,4.746141445712028e-218
186742,5.689587413520163e-174
186743,4.108218663431293e-206
186745,1.8665032749030742e-230
186747,6.511762074708712e-205
186750,2.040478611192516e-198
186769,9.918062111890784e-189
186771,4.354402756009501e-195
186787,9.263436618337962e-189
186796,5.528659247972421e-143
186802,5.572402041946855e-197
186811,3.28680976788918e-225
186812,1.5710438909680752e-193
186815,2.4063233653462976e-209
186840,1.9018702514731764e-184
186842,1.934343524674906e-171
186853,3.1320319324569184e-214
186859,5.124238088154603e-188
186878,6.785263458544577e-186
186885,2.4241310254750127e-176
186890,9.66862725453605e-186
186906,2.4538354664154085e-162
186916,3.547733623902892e-206
186927,2.1429944106863659e-193
186928,1.68389126405653e-158
186931,2.1347886926953472e-182
186934,6.279677354561323e-229
186938,4.1672133549665037e-194
186943,3.6526611789657817e-194
186944,4.6630883775361054e-189
186945,7.867125307678389e-203
186947,1.2310067021178416e-188
186952,6.253523086675189e-205
186953,4.390375253803767e-152
186960,2.7100751753489357e-200
186962,4.740796937812595e-159
186991,3.186656966925614e-163
187001,3.327554612051779e-198
187017,1.4494079435452178e-206
187019,2.833592437335871e-179
187024,2.165876562987574e-208
187035,1.2253102197141018e-211
187037,9.693751691700354e-167
187056,9.214460898452095e-206
187057,1.0224939161812402e-227
187058,1.7418613361551583e-182
187065,2.824373543664839e-208
187066,4.244380380027352e-188
187069,1.4727649108369027e-170
187070,9.941249990186523e-210
187074,4.663011360238399e-206
187085,4.579796444012494e-206
187087,5.78342562705071e-173
187100,5.463790078436383e-196
187117,1.7275409229646614e-199
187158,6.169800610463064e-198
187159,1.5879759657445912e-189
187162,1.623353358997362e-230
187164,1.2620618584835997e-189
187167,3.650374426333577e-197
187168,4.918667876272451e-198
187171,5.292986103494027e-193
187184,1.193362009924724e-178
187194,7.4689242284579e-192
187208,8.013540145532286e-199
187211,4.517584915901196e-212
187220,2.2922219170902123e-225
187224,2.1754843400692567e-173
187242,1.981847221521885e-183
187259,9.104456158761736e-191
187260,3.2589954054156085e-186
187267,9.297330589161498e-218
187280,7.093732837550875e-185
187287,1.7712405624165041e-186
187291,5.3667837300169066e-210
187296,7.024233918516399e-168
187301,3.336672822101549e-215
187315,3.434459791257913e-202
187319,6.668715497409505e-193
187326,1.2553861232968047e-202
187328,1.6474302946359308e-192
187329,1.527585089713621e-193
187330,3.756972572382543e-194
187335,1.2220135513053358e-193
187339,1.6239951883079904e-182
187340,1.8746139454122524e-166
187353,9.799899520863129e-218
187356,1.6976343490069911e-239
187367,1.6186792631106627e-197
187383,1.6007611614885238e-185
187388,3.797133417823378e-193
187401,1.1261970243854803e-180
187415,2.3771541158596836e-184
187422,2.286884742925306e-179
187439,1.1303971371829066e-192
187440,3.441747587929341e-158
187442,7.080066472440757e-169
187447,8.174986104368582e-199
187448,5.00397880093103e-180
187451,5.2565417571424466e-191
187468,8.416802708778192e-216
187475,4.868522224055616e-193
187477,1.782102522444298e-163
187480,6.3561305182972516e-195
187498,4.3603188947855904e-179
187499,8.900403263102339e-173
187516,2.827490081258527e-187
187524,1.811662848132124e-178
187534,5.843558298361153e-197
187552,7.586410949489083e-193
187577,3.820624460816332e-187
187584,6.0673932267162e-190
187585,2.1913309167755905e-178
187603,3.602043670194505e-164
187608,4.132524032478767e-200
187625,1.0595169014875265e-229
187637,3.2530470127735103e-193
187639,8.739016319760299e-170
187641,1.4015359130651426e-183
187652,7.694611766375777e-208
187684,1.0340997836204716e-204
187689,1.157989002684401e-168
187698,3.173457406289375e-186
187708,1.5150822473550977e-188
187716,3.615476570912467e-149
187717,1.0333875369825745e-192
187719,4.5384478738348653e-215
187720,2.8124168674143454e-208
187743,1.2767284715422642e-189
187749,2.91950801513034e-208
187762,4.543573284136329e-173
187763,3.8919571749530665e-204
187772,3.9762609794787486e-206
187786,2.1596571057179073e-205
187787,1.1802412681112927e-198
187809,4.48843434920331e-185
187826,3.117793345114266e-192
187828,8.106605412590948e-194
187829,2.885920448165206e-204
187833,3.6171110350992997e-206
187847,7.883773597473613e-205
187852,1.2319020648785472e-217
187862,5.457170001096064e-178
187867,9.08148787968264e-170
187868,1.955371187911863e-179
187870,2.0850298095254721e-175
187871,8.462240303499822e-190
187879,5.959216856197473e-165
187894,1.5524875398729952e-207
187895,9.200853575603029e-200
187899,1.2389647210478085e-157
187903,4.518564935096992e-200
187915,9.186660080783157e-186
187919,2.1301963541925384e-174
187941,7.398220158319172e-177
187942,1.171031683034509e-216
187944,1.0074350010090089e-197
187947,3.1256759258307206e-214
187949,2.8409303964355744e-178
187950,8.0849474104614e-203
187952,1.9213507775082606e-183
187964,1.9641872893090316e-190
187967,1.641123021093069e-200
187977,2.72324679019695e-214
187983,2.256343230875586e-170
187987,1.1409807645883441e-216
187988,4.86807034927418e-195
187990,1.8834005428344993e-179
187991,1.472879345709556e-198
187998,2.598870724821123e-173
188014,1.5706236450085883e-198
188017,2.730984946149348e-217
188021,8.405064015448391e-194
188032,1.4680980909811397e-197
188039,6.934509512352856e-216
188040,3.889867401015178e-185
188044,2.5978779008252283e-185
188045,2.200515337317672e-192
188054,8.231731349274234e-187
188069,5.471517617343646e-205
188070,1.0891279974817336e-185
188081,2.0653907997400333e-180
188092,2.1009918457910652e-172
188106,4.749902450672527e-186
188108,5.734184876817155e-155
188117,3.1392419463677444e-187
188120,1.0199103037467908e-201
188130,1.2648032976702953e-192
188133,3.2886787017795774e-183
188136,4.860018278098876e-196
188151,7.43135733214834e-231
188153,6.237185398050879e-194
188158,3.8275322703645656e-226
188171,3.7059870946777736e-200
188175,4.217954036628417e-214
188192,2.075796041671449e-242
188194,1.609546461612966e-178
188198,3.137799425346572e-192
188199,1.0529348273903433e-191
188228,1.2980809090203184e-180
188232,5.404953689351214e-177
188233,4.420877207478379e-213
188234,9.131718579835356e-181
188245,1.657331004169414e-187
188248,4.967990098709558e-163
188254,3.0362563203819495e-205
188261,3.032732291746533e-206
188262,1.6238528633573437e-193
188267,1.2880444645102373e-228
188276,7.803145450293775e-172
188281,1.442868912242696e-188
188282,2.4997335707776074e-185
188295,6.03137059153719e-247
188309,1.0994348780151748e-186
188313,1.460534665808503e-172
188324,1.0215929715662774e-237
188327,7.666251059166644e-226
188328,3.6736028405388765e-216
188329,1.2798447872645786e-186
188336,1.0934077941293209e-190
188337,1.0100844861282698e-203
188350,2.35968062028616e-191
188389,2.673030194118906e-209
188399,3.9445573394523774e-188
188413,3.007258332842394e-187
188415,3.6042384961310154e-175
188421,4.788218804745137e-204
188438,5.679941640099493e-185
188449,3.210637274993834e-215
188466,1.7380377149742233e-184
188470,3.813297485468902e-207
188486,2.065126853128765e-241
188492,1.3278888400367123e-232
188507,7.92484053990091e-181
188511,1.6950542390732696e-223
188521,2.0856742572720865e-223
188540,1.4682600730045135e-172
188542,2.0955151826597844e-154
188551,1.3962320668050148e-182
188557,5.438239421498484e-177
188558,2.184177310624963e-177
188561,3.1885369690596255e-222
188563,2.8533572397580554e-189
188565,1.1932078753332288e-158
188577,1.7026919794280857e-182
188586,1.2479810813896562e-175
188591,3.4536375394527507e-193
188594,2.4220381157144668e-185
188614,6.922702034157125e-195
188622,1.196251731380146e-184
188626,1.268165742089091e-230
188632,3.1800050230485233e-211
188635,8.34603758772938e-146
188639,5.911819465056599e-239
188645,6.020607061083026e-196
188646,1.4020114697189873e-183
188647,4.9437773053668995e-186
188653,3.033715698503524e-174
188659,1.4777625401629587e-213
188677,1.951850372140147e-158
188694,1.1107928921884896e-193
188695,1.910269878680454e-192
188696,2.4217660053463656e-205
188707,1.5429560512555932e-220
188714,1.2699766842848577e-200
188715,5.434543273764832e-202
188722,5.235926969540685e-183
188724,5.0408975627134575e-188
188729,2.1649545883511143e-191
188734,5.250553741811525e-197
188739,1.2635632063647117e-215
188746,2.8953848448037422e-195
188747,2.1728489581318528e-189
188768,7.681402356562579e-235
188770,8.826058347328897e-181
188772,4.016113654563507e-186
188787,1.621360931583466e-179
188792,3.049887261668523e-216
188793,1.7268338270502918e-172
188808,1.8834740615620817e-191
188828,2.531768227961724e-170
188848,8.603819374473083e-217
188851,2.0368727562191968e-196
188856,2.152926990491817e-195
188862,1.7461823798277688e-182
188875,5.33708958435835e-176
188876,7.581477247358529e-195
188878,1.5753134658946741e-192
188880,2.3800474327026156e-180
188890,2.65645636053668e-223
188900,1.8457322953428257e-190
188914,1.308889638938853e-211
188928,4.782911071676038e-170
188936,1.0641222485569076e-181
188946,1.3190129650056815e-174
188947,1.0712917587512485e-201
188948,4.225585317000777e-167
188949,3.809584766714307e-241
188950,1.0260038348639641e-199
188980,1.6855227744207608e-209
188982,9.685749736945158e-188
188988,2.976908526539797e-228
188990,3.082615735355811e-174
188992,6.446206183261634e-219
188993,3.483297089426974e-211
188994,9.169236214440062e-170
188997,4.926154464136611e-209
188998,1.161807384833372e-175
189009,1.0905427420977376e-211
189018,5.576809344777567e-210
189022,4.960170796392621e-176
189034,1.0120196151624943e-194
189045,1.3011727022861853e-184
189059,5.412777575139425e-211
189062,8.48662519748364e-181
189075,9.019443180377647e-166
189086,7.056763832787077e-190
189087,2.0197946409986203e-203
189107,3.46802011981765e-182
189113,3.916121183858688e-191
189144,8.464459713981951e-200
189148,9.776898421383873e-194
189199,7.138009387779838e-186
189201,5.470996268652806e-250
189202,5.4833858414863846e-198
189207,2.074413341950588e-155
189213,3.172655478054687e-202
189214,4.607255849802685e-193
189224,6.487947437337414e-187
